filename,puzzle_correct,patch_matches,time_s
223820_Piece_primary.jpg,0,3,1.33
223822_Piece_primary.jpg,0,5,1.31
223825_Piece_primary.jpg,0,2,1.35
223839_Piece_primary.jpg,0,3,1.35
223844_Piece_primary.jpg,0,6,1.33
223867_Piece_primary.jpg,0,0,1.31
223871_Piece_primary.jpg,0,5,1.31
223880_Piece_primary.jpg,1,9,1.33
223889_Piece_primary.jpg,0,2,1.29
223890_Piece_primary.jpg,0,0,1.29
223894_Piece_primary.jpg,0,3,1.32
223895_Piece_primary.jpg,0,4,1.31
223905_Piece_primary.jpg,0,4,1.33
223906_Piece_primary.jpg,0,5,1.29
223931_Piece_primary.jpg,0,1,1.47
223954_Piece_primary.jpg,0,0,1.31
223955_Piece_primary.jpg,0,5,1.33
223959_Piece_primary.jpg,1,9,1.30
223960_Piece_primary.jpg,0,0,1.34
223965_Piece_primary.jpg,0,0,1.33
223981_Fragment_of_a_sampler_primary.jpg,0,1,1.33
224002_Piece_primary.jpg,1,9,1.42
224018_Piece_primary.jpg,0,2,1.41
224050_Sample_primary.jpg,0,5,1.39
224055_Sample_primary.jpg,0,1,1.42
224127_Border_primary.jpg,0,2,1.39
224144_Piece_primary.jpg,0,5,1.34
224148_Piece_primary.jpg,1,9,1.42
224161_Piece_primary.jpg,0,2,1.41
224172_Piece_primary.jpg,1,9,1.38
224176_Piece_primary.jpg,0,2,1.40
224182_Piece_primary.jpg,0,1,1.37
224202_Sample_primary.jpg,0,7,1.33
224220_Sample_primary.jpg,1,9,1.34
224236_Piece_primary.jpg,0,7,1.32
224237_Piece_primary.jpg,0,2,1.31
224244_Piece_primary.jpg,0,0,1.40
224263_Piece_primary.jpg,0,3,1.38
224280_Piece_primary.jpg,0,1,1.42
224281_Piece_primary.jpg,1,9,1.42
224284_Piece_primary.jpg,0,2,1.44
224289_Piece_primary.jpg,0,1,1.37
224323_Piece_primary.jpg,0,6,1.41
224338_Piece_primary.jpg,0,3,1.41
224343_Piece_primary.jpg,0,2,1.42
224360_Piece_primary.jpg,0,3,1.40
224385_Piece_primary.jpg,0,3,1.37
224388_Piece_primary.jpg,1,9,1.40
224406_Piece_primary.jpg,1,9,1.45
224427_Piece_primary.jpg,0,3,1.32
224497_Piece_primary.jpg,0,2,1.42
224507_Piece_primary.jpg,0,3,1.42
224510_Piece_primary.jpg,1,9,1.50
224514_Piece_primary.jpg,0,4,1.45
224517_Piece_primary.jpg,0,1,1.39
224529_Piece_primary.jpg,0,5,1.39
224543_Piece_primary.jpg,0,1,1.42
224658_Embroidery_sample_for_a_mans_suit_primary.jpg,0,0,1.32
224659_Sample_primary.jpg,0,2,1.31
224670_Embroidery_sample_for_a_mans_suit_primary.jpg,0,7,1.32
224683_Embroidery_sample_for_a_mans_suit_or_waistcoat_primary.jpg,0,2,1.33
224685_Sample_primary.jpg,1,9,1.32
224691_Sample_primary.jpg,1,9,1.34
224701_Sample_primary.jpg,0,3,1.34
224741_Sample_primary.jpg,0,3,1.31
224748_Sample_primary.jpg,0,0,1.37
224754_Sample_primary.jpg,1,9,1.32
224757_Sample_primary.jpg,0,3,1.34
224769_Embroidery_sample_for_a_mans_suit_primary.jpg,0,3,1.37
224772_Sample_primary.jpg,1,9,1.33
224777_Embroidery_sample_for_a_mans_suit_primary.jpg,0,4,1.35
224780_Sample_primary.jpg,0,6,1.30
