filename,puzzle_correct,patch_matches,time_s
ILSVRC2012_test_00000266.JPEG,1,9,1.29
ILSVRC2012_test_00000269.JPEG,1,9,1.28
ILSVRC2012_test_00000275.JPEG,0,4,1.27
ILSVRC2012_test_00000284.JPEG,1,9,1.23
ILSVRC2012_test_00000270.JPEG,0,6,1.29
ILSVRC2012_test_00000273.JPEG,1,9,1.28
ILSVRC2012_test_00000279.JPEG,0,2,1.26
ILSVRC2012_test_00000288.JPEG,1,9,1.24
ILSVRC2012_test_00000274.JPEG,1,9,1.27
ILSVRC2012_test_00000277.JPEG,1,9,1.28
ILSVRC2012_test_00000283.JPEG,0,6,1.26
ILSVRC2012_test_00000292.JPEG,1,9,1.23
ILSVRC2012_test_00000278.JPEG,0,7,1.29
ILSVRC2012_test_00000281.JPEG,1,9,1.28
ILSVRC2012_test_00000287.JPEG,0,0,1.28
ILSVRC2012_test_00000296.JPEG,0,3,1.22
ILSVRC2012_test_00000282.JPEG,0,6,1.29
ILSVRC2012_test_00000285.JPEG,1,9,1.29
ILSVRC2012_test_00000291.JPEG,1,9,1.25
ILSVRC2012_test_00000300.JPEG,0,1,1.22
ILSVRC2012_test_00000286.JPEG,1,9,1.28
ILSVRC2012_test_00000289.JPEG,1,9,1.28
ILSVRC2012_test_00000295.JPEG,0,4,1.27
ILSVRC2012_test_00000304.JPEG,1,9,1.23
ILSVRC2012_test_00000290.JPEG,1,9,1.29
ILSVRC2012_test_00000293.JPEG,1,9,1.28
ILSVRC2012_test_00000308.JPEG,1,9,1.22
ILSVRC2012_test_00000299.JPEG,0,7,1.26
ILSVRC2012_test_00000294.JPEG,0,2,1.29
ILSVRC2012_test_00000297.JPEG,1,9,1.28
ILSVRC2012_test_00000312.JPEG,1,9,1.24
ILSVRC2012_test_00000303.JPEG,1,9,1.28
ILSVRC2012_test_00000298.JPEG,0,2,1.28
ILSVRC2012_test_00000301.JPEG,1,9,1.29
ILSVRC2012_test_00000316.JPEG,1,9,1.23
ILSVRC2012_test_00000307.JPEG,1,9,1.25
ILSVRC2012_test_00000302.JPEG,1,9,1.29
ILSVRC2012_test_00000305.JPEG,1,9,1.29
ILSVRC2012_test_00000320.JPEG,1,9,1.23
ILSVRC2012_test_00000311.JPEG,1,9,1.27
ILSVRC2012_test_00000306.JPEG,1,9,1.28
ILSVRC2012_test_00000309.JPEG,1,9,1.27
ILSVRC2012_test_00000324.JPEG,1,9,1.24
ILSVRC2012_test_00000315.JPEG,0,7,1.26
ILSVRC2012_test_00000310.JPEG,1,9,1.29
ILSVRC2012_test_00000313.JPEG,1,9,1.28
ILSVRC2012_test_00000328.JPEG,1,9,1.23
ILSVRC2012_test_00000319.JPEG,1,9,1.26
ILSVRC2012_test_00000314.JPEG,1,9,1.28
ILSVRC2012_test_00000317.JPEG,1,9,1.27
ILSVRC2012_test_00000332.JPEG,0,1,1.23
ILSVRC2012_test_00000323.JPEG,1,9,1.25
ILSVRC2012_test_00000318.JPEG,1,9,1.29
ILSVRC2012_test_00000321.JPEG,0,0,1.29
ILSVRC2012_test_00000336.JPEG,1,9,1.23
ILSVRC2012_test_00000327.JPEG,0,0,1.27
ILSVRC2012_test_00000322.JPEG,0,7,1.28
ILSVRC2012_test_00000340.JPEG,0,1,1.24
ILSVRC2012_test_00000325.JPEG,1,9,1.29
ILSVRC2012_test_00000331.JPEG,0,6,1.24
ILSVRC2012_test_00000326.JPEG,1,9,1.30
ILSVRC2012_test_00000344.JPEG,1,9,1.24
ILSVRC2012_test_00000329.JPEG,1,9,1.29
ILSVRC2012_test_00000335.JPEG,1,9,1.26
ILSVRC2012_test_00000330.JPEG,0,0,1.28
ILSVRC2012_test_00000348.JPEG,0,7,1.22
ILSVRC2012_test_00000333.JPEG,1,9,1.28
ILSVRC2012_test_00000339.JPEG,0,7,1.26
ILSVRC2012_test_00000334.JPEG,0,0,1.28
ILSVRC2012_test_00000352.JPEG,0,5,1.24
ILSVRC2012_test_00000337.JPEG,0,0,1.29
ILSVRC2012_test_00000343.JPEG,0,2,1.25
ILSVRC2012_test_00000338.JPEG,1,9,1.30
ILSVRC2012_test_00000356.JPEG,1,9,1.23
ILSVRC2012_test_00000341.JPEG,1,9,1.27
ILSVRC2012_test_00000347.JPEG,1,9,1.25
ILSVRC2012_test_00000342.JPEG,1,9,1.30
ILSVRC2012_test_00000360.JPEG,0,6,1.23
ILSVRC2012_test_00000345.JPEG,1,9,1.28
ILSVRC2012_test_00000351.JPEG,1,9,1.26
ILSVRC2012_test_00000346.JPEG,0,0,1.28
ILSVRC2012_test_00000364.JPEG,1,9,1.23
ILSVRC2012_test_00000349.JPEG,1,9,1.27
ILSVRC2012_test_00000355.JPEG,0,6,1.24
ILSVRC2012_test_00000350.JPEG,0,3,1.28
ILSVRC2012_test_00000368.JPEG,1,9,1.23
ILSVRC2012_test_00000359.JPEG,1,9,1.27
ILSVRC2012_test_00000353.JPEG,1,9,1.28
ILSVRC2012_test_00000372.JPEG,1,9,1.24
ILSVRC2012_test_00000354.JPEG,1,9,1.28
ILSVRC2012_test_00000363.JPEG,1,9,1.26
ILSVRC2012_test_00000357.JPEG,1,9,1.28
ILSVRC2012_test_00000376.JPEG,1,9,1.24
ILSVRC2012_test_00000358.JPEG,1,9,1.29
ILSVRC2012_test_00000367.JPEG,1,9,1.26
ILSVRC2012_test_00000361.JPEG,1,9,1.27
ILSVRC2012_test_00000380.JPEG,1,9,1.24
ILSVRC2012_test_00000362.JPEG,1,9,1.29
ILSVRC2012_test_00000371.JPEG,1,9,1.26
ILSVRC2012_test_00000365.JPEG,0,4,1.27
ILSVRC2012_test_00000384.JPEG,0,7,1.23
ILSVRC2012_test_00000366.JPEG,1,9,1.30
ILSVRC2012_test_00000375.JPEG,1,9,1.26
ILSVRC2012_test_00000369.JPEG,1,9,1.27
ILSVRC2012_test_00000388.JPEG,1,9,1.22
ILSVRC2012_test_00000370.JPEG,1,9,1.28
ILSVRC2012_test_00000379.JPEG,1,9,1.26
ILSVRC2012_test_00000373.JPEG,1,9,1.28
ILSVRC2012_test_00000392.JPEG,1,9,1.23
ILSVRC2012_test_00000374.JPEG,1,9,1.30
ILSVRC2012_test_00000383.JPEG,1,9,1.25
ILSVRC2012_test_00000377.JPEG,1,9,1.28
ILSVRC2012_test_00000396.JPEG,0,4,1.23
ILSVRC2012_test_00000378.JPEG,0,0,1.28
ILSVRC2012_test_00000387.JPEG,1,9,1.25
ILSVRC2012_test_00000381.JPEG,1,9,1.28
ILSVRC2012_test_00000400.JPEG,1,9,1.21
ILSVRC2012_test_00000382.JPEG,1,9,1.28
ILSVRC2012_test_00000391.JPEG,1,9,1.26
ILSVRC2012_test_00000385.JPEG,1,9,1.28
ILSVRC2012_test_00000404.JPEG,1,9,1.23
ILSVRC2012_test_00000386.JPEG,1,9,1.29
ILSVRC2012_test_00000395.JPEG,1,9,1.27
ILSVRC2012_test_00000389.JPEG,1,9,1.28
ILSVRC2012_test_00000408.JPEG,0,3,1.24
ILSVRC2012_test_00000390.JPEG,1,9,1.27
ILSVRC2012_test_00000399.JPEG,1,9,1.26
ILSVRC2012_test_00000393.JPEG,1,9,1.28
ILSVRC2012_test_00000412.JPEG,0,4,1.23
ILSVRC2012_test_00000394.JPEG,0,5,1.28
ILSVRC2012_test_00000403.JPEG,1,9,1.26
ILSVRC2012_test_00000397.JPEG,1,9,1.27
ILSVRC2012_test_00000416.JPEG,0,2,1.22
ILSVRC2012_test_00000398.JPEG,0,4,1.28
ILSVRC2012_test_00000407.JPEG,0,6,1.25
ILSVRC2012_test_00000401.JPEG,1,9,1.27
ILSVRC2012_test_00000420.JPEG,1,9,1.23
ILSVRC2012_test_00000402.JPEG,1,9,1.28
ILSVRC2012_test_00000411.JPEG,1,9,1.26
ILSVRC2012_test_00000405.JPEG,1,9,1.28
ILSVRC2012_test_00000424.JPEG,0,4,1.21
ILSVRC2012_test_00000406.JPEG,1,9,1.30
ILSVRC2012_test_00000415.JPEG,0,0,1.27
ILSVRC2012_test_00000409.JPEG,1,9,1.28
ILSVRC2012_test_00000428.JPEG,0,0,1.22
ILSVRC2012_test_00000410.JPEG,1,9,1.28
ILSVRC2012_test_00000419.JPEG,0,2,1.26
ILSVRC2012_test_00000413.JPEG,0,7,1.28
ILSVRC2012_test_00000432.JPEG,0,6,1.23
ILSVRC2012_test_00000423.JPEG,1,9,1.27
ILSVRC2012_test_00000414.JPEG,1,9,1.29
ILSVRC2012_test_00000417.JPEG,1,9,1.28
ILSVRC2012_test_00000436.JPEG,1,9,1.24
ILSVRC2012_test_00000427.JPEG,1,9,1.27
ILSVRC2012_test_00000418.JPEG,1,9,1.27
ILSVRC2012_test_00000440.JPEG,1,9,1.24
ILSVRC2012_test_00000421.JPEG,1,9,1.28
ILSVRC2012_test_00000431.JPEG,1,9,1.26
ILSVRC2012_test_00000422.JPEG,0,0,1.30
ILSVRC2012_test_00000444.JPEG,1,9,1.22
ILSVRC2012_test_00000425.JPEG,1,9,1.28
ILSVRC2012_test_00000435.JPEG,1,9,1.26
ILSVRC2012_test_00000426.JPEG,1,9,1.27
ILSVRC2012_test_00000448.JPEG,0,2,1.24
ILSVRC2012_test_00000429.JPEG,1,9,1.27
ILSVRC2012_test_00000439.JPEG,1,9,1.26
ILSVRC2012_test_00000430.JPEG,1,9,1.28
ILSVRC2012_test_00000452.JPEG,1,9,1.22
ILSVRC2012_test_00000433.JPEG,1,9,1.27
ILSVRC2012_test_00000443.JPEG,0,2,1.25
ILSVRC2012_test_00000434.JPEG,1,9,1.28
ILSVRC2012_test_00000456.JPEG,1,9,1.22
ILSVRC2012_test_00000437.JPEG,1,9,1.27
ILSVRC2012_test_00000447.JPEG,0,3,1.25
ILSVRC2012_test_00000438.JPEG,0,3,1.29
ILSVRC2012_test_00000460.JPEG,1,9,1.22
ILSVRC2012_test_00000441.JPEG,1,9,1.27
ILSVRC2012_test_00000451.JPEG,1,9,1.25
ILSVRC2012_test_00000464.JPEG,1,9,1.23
ILSVRC2012_test_00000442.JPEG,1,9,1.28
ILSVRC2012_test_00000445.JPEG,1,9,1.28
ILSVRC2012_test_00000455.JPEG,1,9,1.26
ILSVRC2012_test_00000468.JPEG,0,4,1.21
ILSVRC2012_test_00000446.JPEG,1,9,1.27
ILSVRC2012_test_00000449.JPEG,1,9,1.28
ILSVRC2012_test_00000459.JPEG,1,9,1.26
ILSVRC2012_test_00000472.JPEG,1,9,1.22
ILSVRC2012_test_00000450.JPEG,1,9,1.27
ILSVRC2012_test_00000453.JPEG,1,9,1.29
ILSVRC2012_test_00000463.JPEG,1,9,1.26
ILSVRC2012_test_00000476.JPEG,1,9,1.24
ILSVRC2012_test_00000454.JPEG,1,9,1.29
ILSVRC2012_test_00000457.JPEG,1,9,1.26
ILSVRC2012_test_00000480.JPEG,0,4,1.23
ILSVRC2012_test_00000467.JPEG,1,9,1.27
ILSVRC2012_test_00000458.JPEG,1,9,1.29
ILSVRC2012_test_00000461.JPEG,1,9,1.28
ILSVRC2012_test_00000484.JPEG,1,9,1.24
ILSVRC2012_test_00000471.JPEG,1,9,1.26
ILSVRC2012_test_00000462.JPEG,0,0,1.29
ILSVRC2012_test_00000465.JPEG,1,9,1.29
ILSVRC2012_test_00000488.JPEG,1,9,1.23
ILSVRC2012_test_00000475.JPEG,0,2,1.26
ILSVRC2012_test_00000466.JPEG,0,3,1.26
ILSVRC2012_test_00000469.JPEG,1,9,1.27
ILSVRC2012_test_00000492.JPEG,0,6,1.23
ILSVRC2012_test_00000479.JPEG,1,9,1.26
ILSVRC2012_test_00000470.JPEG,0,0,1.29
ILSVRC2012_test_00000473.JPEG,1,9,1.26
ILSVRC2012_test_00000496.JPEG,1,9,1.23
ILSVRC2012_test_00000483.JPEG,1,9,1.26
ILSVRC2012_test_00000474.JPEG,1,9,1.30
ILSVRC2012_test_00000477.JPEG,1,9,1.28
ILSVRC2012_test_00000500.JPEG,1,9,1.23
ILSVRC2012_test_00000487.JPEG,0,0,1.26
ILSVRC2012_test_00000478.JPEG,1,9,1.28
ILSVRC2012_test_00000481.JPEG,1,9,1.27
